year,month,day,hour,portugal,spain,date,date_hour
2021,3,31,24,55.92,55.92,2021-03-31,2021-03-31 23:00:00
2021,4,1,1,54.38,54.38,2021-04-01,2021-04-01 00:00:00
2021,4,1,2,47.82,47.82,2021-04-01,2021-04-01 01:00:00
2021,4,1,3,43.0,43.0,2021-04-01,2021-04-01 02:00:00
2021,4,1,4,42.99,42.99,2021-04-01,2021-04-01 03:00:00
2021,4,1,5,42.88,42.88,2021-04-01,2021-04-01 04:00:00
2021,4,1,6,45.7,45.7,2021-04-01,2021-04-01 05:00:00
2021,4,1,7,49.65,49.65,2021-04-01,2021-04-01 06:00:00
2021,4,1,8,54.86,54.86,2021-04-01,2021-04-01 07:00:00
2021,4,1,9,61.13,61.13,2021-04-01,2021-04-01 08:00:00
2021,4,1,10,61.16,61.16,2021-04-01,2021-04-01 09:00:00
2021,4,1,11,55.0,55.0,2021-04-01,2021-04-01 10:00:00
2021,4,1,12,50.12,50.12,2021-04-01,2021-04-01 11:00:00
2021,4,1,13,47.24,47.24,2021-04-01,2021-04-01 12:00:00
2021,4,1,14,43.23,43.23,2021-04-01,2021-04-01 13:00:00
2021,4,1,15,41.67,41.67,2021-04-01,2021-04-01 14:00:00
2021,4,1,16,40.53,40.53,2021-04-01,2021-04-01 15:00:00
2021,4,1,17,42.99,42.99,2021-04-01,2021-04-01 16:00:00
2021,4,1,18,49.35,49.35,2021-04-01,2021-04-01 17:00:00
2021,4,1,19,57.19,57.19,2021-04-01,2021-04-01 18:00:00
2021,4,1,20,62.26,62.26,2021-04-01,2021-04-01 19:00:00
2021,4,1,21,66.41,66.41,2021-04-01,2021-04-01 20:00:00
2021,4,1,22,66.6,66.6,2021-04-01,2021-04-01 21:00:00
2021,4,1,23,63.51,63.51,2021-04-01,2021-04-01 22:00:00
2021,4,1,24,61.16,61.16,2021-04-01,2021-04-01 23:00:00
2021,4,2,1,58.89,58.89,2021-04-02,2021-04-02 00:00:00
2021,4,2,2,57.97,57.97,2021-04-02,2021-04-02 01:00:00
2021,4,2,3,55.94,55.94,2021-04-02,2021-04-02 02:00:00
2021,4,2,4,54.86,54.86,2021-04-02,2021-04-02 03:00:00
2021,4,2,5,53.2,53.2,2021-04-02,2021-04-02 04:00:00
2021,4,2,6,52.7,52.7,2021-04-02,2021-04-02 05:00:00
2021,4,2,7,53.52,53.52,2021-04-02,2021-04-02 06:00:00
2021,4,2,8,60.24,60.24,2021-04-02,2021-04-02 07:00:00
2021,4,2,9,60.67,60.67,2021-04-02,2021-04-02 08:00:00
2021,4,2,10,56.25,56.25,2021-04-02,2021-04-02 09:00:00
2021,4,2,11,52.97,52.97,2021-04-02,2021-04-02 10:00:00
2021,4,2,12,51.52,51.52,2021-04-02,2021-04-02 11:00:00
2021,4,2,13,46.51,46.51,2021-04-02,2021-04-02 12:00:00
2021,4,2,14,45.1,45.1,2021-04-02,2021-04-02 13:00:00
2021,4,2,15,41.1,41.1,2021-04-02,2021-04-02 14:00:00
2021,4,2,16,38.87,38.87,2021-04-02,2021-04-02 15:00:00
2021,4,2,17,36.35,36.35,2021-04-02,2021-04-02 16:00:00
2021,4,2,18,35.0,35.0,2021-04-02,2021-04-02 17:00:00
2021,4,2,19,42.0,42.0,2021-04-02,2021-04-02 18:00:00
2021,4,2,20,49.72,49.72,2021-04-02,2021-04-02 19:00:00
2021,4,2,21,57.04,57.04,2021-04-02,2021-04-02 20:00:00
2021,4,2,22,59.4,59.4,2021-04-02,2021-04-02 21:00:00
2021,4,2,23,55.79,55.79,2021-04-02,2021-04-02 22:00:00
2021,4,2,24,48.49,48.49,2021-04-02,2021-04-02 23:00:00
2021,4,3,1,45.1,45.1,2021-04-03,2021-04-03 00:00:00
2021,4,3,2,38.61,38.61,2021-04-03,2021-04-03 01:00:00
2021,4,3,3,38.38,38.38,2021-04-03,2021-04-03 02:00:00
2021,4,3,4,37.23,37.23,2021-04-03,2021-04-03 03:00:00
2021,4,3,5,37.1,37.1,2021-04-03,2021-04-03 04:00:00
2021,4,3,6,37.68,37.68,2021-04-03,2021-04-03 05:00:00
2021,4,3,7,40.1,40.1,2021-04-03,2021-04-03 06:00:00
2021,4,3,8,42.01,42.01,2021-04-03,2021-04-03 07:00:00
2021,4,3,9,45.88,45.88,2021-04-03,2021-04-03 08:00:00
2021,4,3,10,47.14,47.14,2021-04-03,2021-04-03 09:00:00
2021,4,3,11,41.08,41.08,2021-04-03,2021-04-03 10:00:00
2021,4,3,12,37.15,37.15,2021-04-03,2021-04-03 11:00:00
2021,4,3,13,33.89,33.89,2021-04-03,2021-04-03 12:00:00
2021,4,3,14,23.7,23.7,2021-04-03,2021-04-03 13:00:00
2021,4,3,15,18.74,16.79,2021-04-03,2021-04-03 14:00:00
2021,4,3,16,15.65,9.17,2021-04-03,2021-04-03 15:00:00
2021,4,3,17,15.65,3.0,2021-04-03,2021-04-03 16:00:00
2021,4,3,18,15.65,7.93,2021-04-03,2021-04-03 17:00:00
2021,4,3,19,25.24,22.69,2021-04-03,2021-04-03 18:00:00
2021,4,3,20,38.48,38.48,2021-04-03,2021-04-03 19:00:00
2021,4,3,21,47.97,47.97,2021-04-03,2021-04-03 20:00:00
2021,4,3,22,53.2,53.2,2021-04-03,2021-04-03 21:00:00
2021,4,3,23,51.48,51.48,2021-04-03,2021-04-03 22:00:00
2021,4,3,24,48.44,48.44,2021-04-03,2021-04-03 23:00:00
2021,4,4,1,35.95,35.95,2021-04-04,2021-04-04 00:00:00
2021,4,4,2,32.05,32.05,2021-04-04,2021-04-04 01:00:00
2021,4,4,3,31.52,31.52,2021-04-04,2021-04-04 02:00:00
2021,4,4,4,31.52,31.52,2021-04-04,2021-04-04 03:00:00
2021,4,4,5,31.3,31.3,2021-04-04,2021-04-04 04:00:00
2021,4,4,6,31.85,31.85,2021-04-04,2021-04-04 05:00:00
2021,4,4,7,35.71,35.71,2021-04-04,2021-04-04 06:00:00
2021,4,4,8,32.0,32.0,2021-04-04,2021-04-04 07:00:00
2021,4,4,9,35.0,35.0,2021-04-04,2021-04-04 08:00:00
2021,4,4,10,35.0,35.0,2021-04-04,2021-04-04 09:00:00
2021,4,4,11,24.61,24.61,2021-04-04,2021-04-04 10:00:00
2021,4,4,12,20.1,20.1,2021-04-04,2021-04-04 11:00:00
2021,4,4,13,20.0,20.0,2021-04-04,2021-04-04 12:00:00
2021,4,4,14,8.0,8.0,2021-04-04,2021-04-04 13:00:00
2021,4,4,15,4.1,4.1,2021-04-04,2021-04-04 14:00:00
2021,4,4,16,0.9,0.9,2021-04-04,2021-04-04 15:00:00
2021,4,4,17,1.01,1.01,2021-04-04,2021-04-04 16:00:00
2021,4,4,18,7.18,7.18,2021-04-04,2021-04-04 17:00:00
2021,4,4,19,31.01,31.01,2021-04-04,2021-04-04 18:00:00
2021,4,4,20,39.87,39.87,2021-04-04,2021-04-04 19:00:00
2021,4,4,21,47.45,47.45,2021-04-04,2021-04-04 20:00:00
2021,4,4,22,46.5,46.5,2021-04-04,2021-04-04 21:00:00
2021,4,4,23,43.04,43.04,2021-04-04,2021-04-04 22:00:00
2021,4,4,24,39.97,39.97,2021-04-04,2021-04-04 23:00:00
2021,4,5,1,43.97,43.97,2021-04-05,2021-04-05 00:00:00
2021,4,5,2,37.5,37.5,2021-04-05,2021-04-05 01:00:00
2021,4,5,3,34.05,34.05,2021-04-05,2021-04-05 02:00:00
2021,4,5,4,34.05,34.05,2021-04-05,2021-04-05 03:00:00
2021,4,5,5,34.05,34.05,2021-04-05,2021-04-05 04:00:00
2021,4,5,6,35.97,35.97,2021-04-05,2021-04-05 05:00:00
2021,4,5,7,47.0,47.0,2021-04-05,2021-04-05 06:00:00
2021,4,5,8,47.1,47.1,2021-04-05,2021-04-05 07:00:00
2021,4,5,9,48.54,48.54,2021-04-05,2021-04-05 08:00:00
2021,4,5,10,49.1,49.1,2021-04-05,2021-04-05 09:00:00
2021,4,5,11,49.11,49.11,2021-04-05,2021-04-05 10:00:00
2021,4,5,12,48.74,48.74,2021-04-05,2021-04-05 11:00:00
2021,4,5,13,48.1,48.1,2021-04-05,2021-04-05 12:00:00
2021,4,5,14,48.32,48.32,2021-04-05,2021-04-05 13:00:00
2021,4,5,15,47.9,47.9,2021-04-05,2021-04-05 14:00:00
2021,4,5,16,38.08,38.08,2021-04-05,2021-04-05 15:00:00
2021,4,5,17,33.48,33.48,2021-04-05,2021-04-05 16:00:00
2021,4,5,18,31.9,31.9,2021-04-05,2021-04-05 17:00:00
2021,4,5,19,34.5,34.5,2021-04-05,2021-04-05 18:00:00
2021,4,5,20,48.53,48.53,2021-04-05,2021-04-05 19:00:00
2021,4,5,21,53.32,53.32,2021-04-05,2021-04-05 20:00:00
2021,4,5,22,60.68,60.68,2021-04-05,2021-04-05 21:00:00
2021,4,5,23,58.16,58.16,2021-04-05,2021-04-05 22:00:00
2021,4,5,24,57.1,57.1,2021-04-05,2021-04-05 23:00:00
2021,4,6,1,58.0,58.0,2021-04-06,2021-04-06 00:00:00
2021,4,6,2,50.28,50.28,2021-04-06,2021-04-06 01:00:00
2021,4,6,3,48.13,48.13,2021-04-06,2021-04-06 02:00:00
2021,4,6,4,44.0,44.0,2021-04-06,2021-04-06 03:00:00
2021,4,6,5,43.93,43.93,2021-04-06,2021-04-06 04:00:00
2021,4,6,6,48.3,48.3,2021-04-06,2021-04-06 05:00:00
2021,4,6,7,58.02,58.02,2021-04-06,2021-04-06 06:00:00
2021,4,6,8,63.46,63.46,2021-04-06,2021-04-06 07:00:00
2021,4,6,9,69.01,69.01,2021-04-06,2021-04-06 08:00:00
2021,4,6,10,66.05,66.05,2021-04-06,2021-04-06 09:00:00
2021,4,6,11,62.36,62.36,2021-04-06,2021-04-06 10:00:00
2021,4,6,12,60.05,60.05,2021-04-06,2021-04-06 11:00:00
2021,4,6,13,59.01,59.01,2021-04-06,2021-04-06 12:00:00
2021,4,6,14,56.82,56.82,2021-04-06,2021-04-06 13:00:00
2021,4,6,15,53.97,53.97,2021-04-06,2021-04-06 14:00:00
2021,4,6,16,47.49,47.49,2021-04-06,2021-04-06 15:00:00
2021,4,6,17,44.94,44.94,2021-04-06,2021-04-06 16:00:00
2021,4,6,18,43.93,43.93,2021-04-06,2021-04-06 17:00:00
2021,4,6,19,52.58,52.58,2021-04-06,2021-04-06 18:00:00
2021,4,6,20,57.97,57.97,2021-04-06,2021-04-06 19:00:00
2021,4,6,21,64.53,64.53,2021-04-06,2021-04-06 20:00:00
2021,4,6,22,66.76,66.76,2021-04-06,2021-04-06 21:00:00
2021,4,6,23,62.97,62.97,2021-04-06,2021-04-06 22:00:00
2021,4,6,24,60.72,60.72,2021-04-06,2021-04-06 23:00:00
2021,4,7,1,68.25,68.25,2021-04-07,2021-04-07 00:00:00
2021,4,7,2,64.85,64.85,2021-04-07,2021-04-07 01:00:00
2021,4,7,3,62.36,62.36,2021-04-07,2021-04-07 02:00:00
2021,4,7,4,59.59,59.59,2021-04-07,2021-04-07 03:00:00
2021,4,7,5,58.0,58.0,2021-04-07,2021-04-07 04:00:00
2021,4,7,6,59.18,59.18,2021-04-07,2021-04-07 05:00:00
2021,4,7,7,60.16,60.16,2021-04-07,2021-04-07 06:00:00
2021,4,7,8,65.1,65.1,2021-04-07,2021-04-07 07:00:00
2021,4,7,9,67.03,67.03,2021-04-07,2021-04-07 08:00:00
2021,4,7,10,66.66,66.66,2021-04-07,2021-04-07 09:00:00
2021,4,7,11,65.09,65.09,2021-04-07,2021-04-07 10:00:00
2021,4,7,12,63.0,63.0,2021-04-07,2021-04-07 11:00:00
2021,4,7,13,64.84,64.84,2021-04-07,2021-04-07 12:00:00
2021,4,7,14,65.03,65.03,2021-04-07,2021-04-07 13:00:00
2021,4,7,15,65.09,65.09,2021-04-07,2021-04-07 14:00:00
2021,4,7,16,64.03,64.03,2021-04-07,2021-04-07 15:00:00
2021,4,7,17,62.24,62.24,2021-04-07,2021-04-07 16:00:00
2021,4,7,18,64.24,64.24,2021-04-07,2021-04-07 17:00:00
2021,4,7,19,66.06,66.06,2021-04-07,2021-04-07 18:00:00
2021,4,7,20,69.75,69.75,2021-04-07,2021-04-07 19:00:00
2021,4,7,21,75.98,75.98,2021-04-07,2021-04-07 20:00:00
2021,4,7,22,86.99,86.99,2021-04-07,2021-04-07 21:00:00
2021,4,7,23,74.0,74.0,2021-04-07,2021-04-07 22:00:00
2021,4,7,24,69.16,69.16,2021-04-07,2021-04-07 23:00:00
2021,4,8,1,72.53,72.53,2021-04-08,2021-04-08 00:00:00
2021,4,8,2,66.58,66.58,2021-04-08,2021-04-08 01:00:00
2021,4,8,3,65.0,65.0,2021-04-08,2021-04-08 02:00:00
2021,4,8,4,63.18,63.18,2021-04-08,2021-04-08 03:00:00
2021,4,8,5,61.9,61.9,2021-04-08,2021-04-08 04:00:00
2021,4,8,6,65.62,65.62,2021-04-08,2021-04-08 05:00:00
2021,4,8,7,71.34,71.34,2021-04-08,2021-04-08 06:00:00
2021,4,8,8,76.07,76.07,2021-04-08,2021-04-08 07:00:00
2021,4,8,9,78.97,81.77,2021-04-08,2021-04-08 08:00:00
2021,4,8,10,80.35,81.28,2021-04-08,2021-04-08 09:00:00
2021,4,8,11,74.52,74.52,2021-04-08,2021-04-08 10:00:00
2021,4,8,12,70.0,70.0,2021-04-08,2021-04-08 11:00:00
2021,4,8,13,67.4,67.4,2021-04-08,2021-04-08 12:00:00
2021,4,8,14,66.09,66.09,2021-04-08,2021-04-08 13:00:00
2021,4,8,15,63.44,63.44,2021-04-08,2021-04-08 14:00:00
2021,4,8,16,60.02,60.02,2021-04-08,2021-04-08 15:00:00
2021,4,8,17,57.0,57.0,2021-04-08,2021-04-08 16:00:00
2021,4,8,18,62.36,62.36,2021-04-08,2021-04-08 17:00:00
2021,4,8,19,70.22,70.22,2021-04-08,2021-04-08 18:00:00
2021,4,8,20,74.85,74.85,2021-04-08,2021-04-08 19:00:00
2021,4,8,21,80.56,80.56,2021-04-08,2021-04-08 20:00:00
2021,4,8,22,79.3,79.3,2021-04-08,2021-04-08 21:00:00
2021,4,8,23,73.97,73.97,2021-04-08,2021-04-08 22:00:00
2021,4,8,24,69.61,69.61,2021-04-08,2021-04-08 23:00:00
2021,4,9,1,73.36,73.36,2021-04-09,2021-04-09 00:00:00
2021,4,9,2,69.98,69.98,2021-04-09,2021-04-09 01:00:00
2021,4,9,3,68.77,68.77,2021-04-09,2021-04-09 02:00:00
2021,4,9,4,67.97,67.97,2021-04-09,2021-04-09 03:00:00
2021,4,9,5,65.35,65.35,2021-04-09,2021-04-09 04:00:00
2021,4,9,6,71.37,71.37,2021-04-09,2021-04-09 05:00:00
2021,4,9,7,73.97,73.97,2021-04-09,2021-04-09 06:00:00
2021,4,9,8,74.74,80.0,2021-04-09,2021-04-09 07:00:00
2021,4,9,9,74.95,84.23,2021-04-09,2021-04-09 08:00:00
2021,4,9,10,77.7,86.48,2021-04-09,2021-04-09 09:00:00
2021,4,9,11,76.17,80.27,2021-04-09,2021-04-09 10:00:00
2021,4,9,12,73.97,73.97,2021-04-09,2021-04-09 11:00:00
2021,4,9,13,70.79,70.79,2021-04-09,2021-04-09 12:00:00
2021,4,9,14,65.13,65.13,2021-04-09,2021-04-09 13:00:00
2021,4,9,15,62.36,62.36,2021-04-09,2021-04-09 14:00:00
2021,4,9,16,61.16,61.16,2021-04-09,2021-04-09 15:00:00
2021,4,9,17,58.12,58.12,2021-04-09,2021-04-09 16:00:00
2021,4,9,18,63.93,63.93,2021-04-09,2021-04-09 17:00:00
2021,4,9,19,70.68,70.68,2021-04-09,2021-04-09 18:00:00
2021,4,9,20,74.19,74.19,2021-04-09,2021-04-09 19:00:00
2021,4,9,21,82.97,82.97,2021-04-09,2021-04-09 20:00:00
2021,4,9,22,76.51,76.51,2021-04-09,2021-04-09 21:00:00
2021,4,9,23,73.25,73.25,2021-04-09,2021-04-09 22:00:00
2021,4,9,24,70.01,70.01,2021-04-09,2021-04-09 23:00:00
2021,4,10,1,66.02,66.02,2021-04-10,2021-04-10 00:00:00
2021,4,10,2,63.26,63.26,2021-04-10,2021-04-10 01:00:00
2021,4,10,3,61.86,61.86,2021-04-10,2021-04-10 02:00:00
2021,4,10,4,60.57,60.57,2021-04-10,2021-04-10 03:00:00
2021,4,10,5,60.16,60.16,2021-04-10,2021-04-10 04:00:00
2021,4,10,6,61.16,61.16,2021-04-10,2021-04-10 05:00:00
2021,4,10,7,62.36,62.36,2021-04-10,2021-04-10 06:00:00
2021,4,10,8,62.97,62.97,2021-04-10,2021-04-10 07:00:00
2021,4,10,9,68.32,68.32,2021-04-10,2021-04-10 08:00:00
2021,4,10,10,70.23,70.23,2021-04-10,2021-04-10 09:00:00
2021,4,10,11,70.18,70.18,2021-04-10,2021-04-10 10:00:00
2021,4,10,12,68.97,68.97,2021-04-10,2021-04-10 11:00:00
2021,4,10,13,67.77,67.77,2021-04-10,2021-04-10 12:00:00
2021,4,10,14,65.51,65.51,2021-04-10,2021-04-10 13:00:00
2021,4,10,15,62.36,62.36,2021-04-10,2021-04-10 14:00:00
2021,4,10,16,58.01,58.01,2021-04-10,2021-04-10 15:00:00
2021,4,10,17,55.07,55.07,2021-04-10,2021-04-10 16:00:00
2021,4,10,18,59.84,59.84,2021-04-10,2021-04-10 17:00:00
2021,4,10,19,65.7,65.7,2021-04-10,2021-04-10 18:00:00
2021,4,10,20,69.24,69.24,2021-04-10,2021-04-10 19:00:00
2021,4,10,21,70.12,70.12,2021-04-10,2021-04-10 20:00:00
2021,4,10,22,73.82,73.82,2021-04-10,2021-04-10 21:00:00
2021,4,10,23,70.18,70.18,2021-04-10,2021-04-10 22:00:00
2021,4,10,24,66.45,66.45,2021-04-10,2021-04-10 23:00:00
2021,4,11,1,61.16,61.16,2021-04-11,2021-04-11 00:00:00
2021,4,11,2,60.97,60.97,2021-04-11,2021-04-11 01:00:00
2021,4,11,3,57.21,57.21,2021-04-11,2021-04-11 02:00:00
2021,4,11,4,53.75,53.75,2021-04-11,2021-04-11 03:00:00
2021,4,11,5,51.52,51.52,2021-04-11,2021-04-11 04:00:00
2021,4,11,6,50.97,50.97,2021-04-11,2021-04-11 05:00:00
2021,4,11,7,51.81,51.81,2021-04-11,2021-04-11 06:00:00
2021,4,11,8,49.4,49.4,2021-04-11,2021-04-11 07:00:00
2021,4,11,9,52.91,52.91,2021-04-11,2021-04-11 08:00:00
2021,4,11,10,55.35,55.35,2021-04-11,2021-04-11 09:00:00
2021,4,11,11,56.54,56.54,2021-04-11,2021-04-11 10:00:00
2021,4,11,12,53.2,53.2,2021-04-11,2021-04-11 11:00:00
2021,4,11,13,53.23,53.23,2021-04-11,2021-04-11 12:00:00
2021,4,11,14,45.9,45.9,2021-04-11,2021-04-11 13:00:00
2021,4,11,15,41.92,41.92,2021-04-11,2021-04-11 14:00:00
2021,4,11,16,41.29,41.29,2021-04-11,2021-04-11 15:00:00
2021,4,11,17,37.6,37.6,2021-04-11,2021-04-11 16:00:00
2021,4,11,18,34.84,34.84,2021-04-11,2021-04-11 17:00:00
2021,4,11,19,40.1,40.1,2021-04-11,2021-04-11 18:00:00
2021,4,11,20,47.48,47.48,2021-04-11,2021-04-11 19:00:00
2021,4,11,21,60.97,60.97,2021-04-11,2021-04-11 20:00:00
2021,4,11,22,67.2,67.2,2021-04-11,2021-04-11 21:00:00
2021,4,11,23,63.85,63.85,2021-04-11,2021-04-11 22:00:00
2021,4,11,24,59.14,59.14,2021-04-11,2021-04-11 23:00:00
2021,4,12,1,60.57,60.57,2021-04-12,2021-04-12 00:00:00
2021,4,12,2,53.2,53.2,2021-04-12,2021-04-12 01:00:00
2021,4,12,3,50.0,50.0,2021-04-12,2021-04-12 02:00:00
2021,4,12,4,49.6,49.6,2021-04-12,2021-04-12 03:00:00
2021,4,12,5,49.7,49.7,2021-04-12,2021-04-12 04:00:00
2021,4,12,6,52.7,52.7,2021-04-12,2021-04-12 05:00:00
2021,4,12,7,60.02,60.02,2021-04-12,2021-04-12 06:00:00
2021,4,12,8,70.43,70.43,2021-04-12,2021-04-12 07:00:00
2021,4,12,9,71.29,71.29,2021-04-12,2021-04-12 08:00:00
2021,4,12,10,69.68,69.68,2021-04-12,2021-04-12 09:00:00
2021,4,12,11,63.26,63.26,2021-04-12,2021-04-12 10:00:00
2021,4,12,12,60.02,60.02,2021-04-12,2021-04-12 11:00:00
2021,4,12,13,62.0,62.0,2021-04-12,2021-04-12 12:00:00
2021,4,12,14,62.0,62.0,2021-04-12,2021-04-12 13:00:00
2021,4,12,15,61.16,61.16,2021-04-12,2021-04-12 14:00:00
2021,4,12,16,58.97,58.97,2021-04-12,2021-04-12 15:00:00
2021,4,12,17,58.02,58.02,2021-04-12,2021-04-12 16:00:00
2021,4,12,18,61.07,61.07,2021-04-12,2021-04-12 17:00:00
2021,4,12,19,66.0,66.0,2021-04-12,2021-04-12 18:00:00
2021,4,12,20,72.05,72.05,2021-04-12,2021-04-12 19:00:00
2021,4,12,21,78.74,78.74,2021-04-12,2021-04-12 20:00:00
2021,4,12,22,78.0,78.0,2021-04-12,2021-04-12 21:00:00
2021,4,12,23,72.94,72.94,2021-04-12,2021-04-12 22:00:00
2021,4,12,24,71.43,71.43,2021-04-12,2021-04-12 23:00:00
2021,4,13,1,76.48,76.48,2021-04-13,2021-04-13 00:00:00
2021,4,13,2,72.07,72.07,2021-04-13,2021-04-13 01:00:00
2021,4,13,3,69.14,69.14,2021-04-13,2021-04-13 02:00:00
2021,4,13,4,68.99,68.99,2021-04-13,2021-04-13 03:00:00
2021,4,13,5,66.0,66.0,2021-04-13,2021-04-13 04:00:00
2021,4,13,6,71.73,71.73,2021-04-13,2021-04-13 05:00:00
2021,4,13,7,77.18,77.18,2021-04-13,2021-04-13 06:00:00
2021,4,13,8,80.52,80.52,2021-04-13,2021-04-13 07:00:00
2021,4,13,9,80.57,87.83,2021-04-13,2021-04-13 08:00:00
2021,4,13,10,84.44,86.0,2021-04-13,2021-04-13 09:00:00
2021,4,13,11,80.85,80.85,2021-04-13,2021-04-13 10:00:00
2021,4,13,12,74.43,78.51,2021-04-13,2021-04-13 11:00:00
2021,4,13,13,74.5,78.0,2021-04-13,2021-04-13 12:00:00
2021,4,13,14,72.0,72.0,2021-04-13,2021-04-13 13:00:00
2021,4,13,15,66.0,66.0,2021-04-13,2021-04-13 14:00:00
2021,4,13,16,62.36,62.36,2021-04-13,2021-04-13 15:00:00
2021,4,13,17,62.36,62.36,2021-04-13,2021-04-13 16:00:00
2021,4,13,18,65.97,65.97,2021-04-13,2021-04-13 17:00:00
2021,4,13,19,74.32,74.32,2021-04-13,2021-04-13 18:00:00
2021,4,13,20,80.85,80.85,2021-04-13,2021-04-13 19:00:00
2021,4,13,21,88.32,88.32,2021-04-13,2021-04-13 20:00:00
2021,4,13,22,86.72,86.72,2021-04-13,2021-04-13 21:00:00
2021,4,13,23,80.76,80.76,2021-04-13,2021-04-13 22:00:00
2021,4,13,24,78.98,78.98,2021-04-13,2021-04-13 23:00:00
2021,4,14,1,78.0,78.0,2021-04-14,2021-04-14 00:00:00
2021,4,14,2,72.0,72.0,2021-04-14,2021-04-14 01:00:00
2021,4,14,3,70.45,70.45,2021-04-14,2021-04-14 02:00:00
2021,4,14,4,69.05,69.05,2021-04-14,2021-04-14 03:00:00
2021,4,14,5,68.0,68.0,2021-04-14,2021-04-14 04:00:00
2021,4,14,6,70.66,70.66,2021-04-14,2021-04-14 05:00:00
2021,4,14,7,75.97,78.51,2021-04-14,2021-04-14 06:00:00
2021,4,14,8,76.79,83.3,2021-04-14,2021-04-14 07:00:00
2021,4,14,9,80.23,88.41,2021-04-14,2021-04-14 08:00:00
2021,4,14,10,81.88,85.64,2021-04-14,2021-04-14 09:00:00
2021,4,14,11,81.0,81.0,2021-04-14,2021-04-14 10:00:00
2021,4,14,12,75.97,77.69,2021-04-14,2021-04-14 11:00:00
2021,4,14,13,72.31,72.31,2021-04-14,2021-04-14 12:00:00
2021,4,14,14,67.97,67.97,2021-04-14,2021-04-14 13:00:00
2021,4,14,15,66.1,66.1,2021-04-14,2021-04-14 14:00:00
2021,4,14,16,61.97,61.97,2021-04-14,2021-04-14 15:00:00
2021,4,14,17,62.23,62.23,2021-04-14,2021-04-14 16:00:00
2021,4,14,18,65.96,65.96,2021-04-14,2021-04-14 17:00:00
2021,4,14,19,73.19,73.19,2021-04-14,2021-04-14 18:00:00
2021,4,14,20,75.28,75.28,2021-04-14,2021-04-14 19:00:00
2021,4,14,21,78.51,78.51,2021-04-14,2021-04-14 20:00:00
2021,4,14,22,81.7,81.7,2021-04-14,2021-04-14 21:00:00
2021,4,14,23,76.51,76.51,2021-04-14,2021-04-14 22:00:00
2021,4,14,24,70.52,70.52,2021-04-14,2021-04-14 23:00:00
2021,4,15,1,65.84,65.84,2021-04-15,2021-04-15 00:00:00
2021,4,15,2,62.97,62.97,2021-04-15,2021-04-15 01:00:00
2021,4,15,3,60.98,60.98,2021-04-15,2021-04-15 02:00:00
2021,4,15,4,59.71,59.71,2021-04-15,2021-04-15 03:00:00
2021,4,15,5,61.16,61.16,2021-04-15,2021-04-15 04:00:00
2021,4,15,6,61.16,61.16,2021-04-15,2021-04-15 05:00:00
2021,4,15,7,64.47,64.47,2021-04-15,2021-04-15 06:00:00
2021,4,15,8,72.97,72.97,2021-04-15,2021-04-15 07:00:00
2021,4,15,9,73.08,78.0,2021-04-15,2021-04-15 08:00:00
2021,4,15,10,76.79,76.79,2021-04-15,2021-04-15 09:00:00
2021,4,15,11,76.74,76.74,2021-04-15,2021-04-15 10:00:00
2021,4,15,12,75.16,75.16,2021-04-15,2021-04-15 11:00:00
2021,4,15,13,70.67,70.67,2021-04-15,2021-04-15 12:00:00
2021,4,15,14,69.0,69.0,2021-04-15,2021-04-15 13:00:00
2021,4,15,15,63.72,63.72,2021-04-15,2021-04-15 14:00:00
2021,4,15,16,60.55,60.55,2021-04-15,2021-04-15 15:00:00
2021,4,15,17,59.18,59.18,2021-04-15,2021-04-15 16:00:00
2021,4,15,18,61.18,61.18,2021-04-15,2021-04-15 17:00:00
2021,4,15,19,70.14,70.14,2021-04-15,2021-04-15 18:00:00
2021,4,15,20,72.02,72.02,2021-04-15,2021-04-15 19:00:00
2021,4,15,21,76.45,76.45,2021-04-15,2021-04-15 20:00:00
2021,4,15,22,78.0,78.0,2021-04-15,2021-04-15 21:00:00
2021,4,15,23,72.0,72.0,2021-04-15,2021-04-15 22:00:00
2021,4,15,24,67.58,67.58,2021-04-15,2021-04-15 23:00:00
2021,4,16,1,74.52,74.52,2021-04-16,2021-04-16 00:00:00
2021,4,16,2,69.13,69.13,2021-04-16,2021-04-16 01:00:00
2021,4,16,3,68.07,68.07,2021-04-16,2021-04-16 02:00:00
2021,4,16,4,65.87,65.87,2021-04-16,2021-04-16 03:00:00
2021,4,16,5,62.57,62.57,2021-04-16,2021-04-16 04:00:00
2021,4,16,6,64.75,64.75,2021-04-16,2021-04-16 05:00:00
2021,4,16,7,70.0,70.0,2021-04-16,2021-04-16 06:00:00
2021,4,16,8,73.33,73.33,2021-04-16,2021-04-16 07:00:00
2021,4,16,9,76.79,76.79,2021-04-16,2021-04-16 08:00:00
2021,4,16,10,76.38,76.38,2021-04-16,2021-04-16 09:00:00
2021,4,16,11,75.64,75.64,2021-04-16,2021-04-16 10:00:00
2021,4,16,12,72.01,72.01,2021-04-16,2021-04-16 11:00:00
2021,4,16,13,69.7,69.7,2021-04-16,2021-04-16 12:00:00
2021,4,16,14,62.36,62.36,2021-04-16,2021-04-16 13:00:00
2021,4,16,15,60.57,60.57,2021-04-16,2021-04-16 14:00:00
2021,4,16,16,59.0,59.0,2021-04-16,2021-04-16 15:00:00
